Timestamp,NetworkIn
2023-12-18 12:43:00,30404.0
2023-12-18 12:38:00,31198.0
2023-12-18 12:33:00,30204.0
2023-12-18 12:28:00,30734.0
2023-12-18 12:23:00,30294.0
2023-12-18 12:18:00,30252.0
2023-12-18 12:13:00,30644.0
2023-12-18 12:08:00,30704.0
2023-12-18 12:03:00,30324.0
2023-12-18 11:58:00,30292.0
2023-12-18 11:53:00,29972.0
