Timestamp,NetworkIn
2023-12-18 23:18:00,66825.0
2023-12-18 23:13:00,37912.0
2023-12-18 23:08:00,45417.0
2023-12-18 23:03:00,51702.0
2023-12-18 22:58:00,45677.0
2023-12-18 22:53:00,44434.0
2023-12-18 22:48:00,66795.0
2023-12-18 22:43:00,44374.0
2023-12-18 22:38:00,45087.0
2023-12-18 22:33:00,52016.0
2023-12-18 22:28:00,45677.0
2023-12-18 22:23:00,44884.0
2023-12-18 22:18:00,66615.0
2023-12-18 22:13:00,44194.0
2023-12-18 22:08:00,45237.0
2023-12-18 22:03:00,51762.0
2023-12-18 21:58:00,70596.0
2023-12-18 21:53:00,316399.0
2023-12-18 21:48:00,66967.0
2023-12-18 21:43:00,44374.0
2023-12-18 21:38:00,49883.0
2023-12-18 21:33:00,57082.0
2023-12-18 21:28:00,51277.0
2023-12-18 21:23:00,48934.0
2023-12-18 21:18:00,67167.0
2023-12-18 21:13:00,44724.0
2023-12-18 21:08:00,46048.0
2023-12-18 21:03:00,52736.0
2023-12-18 20:58:00,46771.0
2023-12-18 20:53:00,46776.0
2023-12-18 20:48:00,67227.0
2023-12-18 20:43:00,44634.0
2023-12-18 20:38:00,47595.0
2023-12-18 20:33:00,52950.0
2023-12-18 20:28:00,45377.0
2023-12-18 20:23:00,45048.0
2023-12-18 20:18:00,319209.0
2023-12-18 20:13:00,44584.0
2023-12-18 20:08:00,70237.0
2023-12-18 20:03:00,52142.0
2023-12-18 19:58:00,45887.0
2023-12-18 19:53:00,44644.0
2023-12-18 19:48:00,66705.0
2023-12-18 19:43:00,44374.0
2023-12-18 19:38:00,45497.0
2023-12-18 19:33:00,45918.0
2023-12-18 19:28:00,45437.0
2023-12-18 19:23:00,48424.0
2023-12-18 19:18:00,67160.0
2023-12-18 19:13:00,44974.0
2023-12-18 19:08:00,46158.0
2023-12-18 19:03:00,51942.0
2023-12-18 18:58:00,46157.0
2023-12-18 18:53:00,44584.0
2023-12-18 18:48:00,67245.0
2023-12-18 18:43:00,44374.0
2023-12-18 18:38:00,45224.0
2023-12-18 18:33:00,52142.0
2023-12-18 18:28:00,308016.0
2023-12-18 18:23:00,44524.0
2023-12-18 18:18:00,360149.0
2023-12-18 18:13:00,54046.0
2023-12-18 18:08:00,46037.0
2023-12-18 18:03:00,119805.0
2023-12-18 17:58:00,15323793.0
2023-12-18 17:53:00,320937.0
2023-12-18 17:48:00,82826.0
2023-12-18 17:43:00,71186.0
2023-12-18 17:38:00,13732.0
2023-12-18 17:33:00,14496.0
2023-12-18 17:28:00,600.0
2023-12-18 17:23:00,320.0
2023-12-18 17:18:00,260.0
2023-12-18 17:13:00,10340.0
2023-12-18 17:08:00,15090.0
2023-12-18 17:03:00,15982.0
2023-12-18 16:58:00,7210.0
2023-12-18 16:53:00,9508.0
2023-12-18 16:48:00,4728.0
2023-12-18 16:43:00,12584.0
2023-12-18 16:38:00,3230.0
2023-12-18 16:33:00,5836.0
2023-12-18 16:28:00,6594.0
2023-12-18 16:23:00,16528.0
2023-12-18 16:18:00,9448.0
2023-12-18 16:13:00,12826.0
2023-12-18 16:08:00,24174.0
2023-12-18 16:03:00,0.0
2023-12-18 15:58:00,0.0
2023-12-18 15:53:00,0.0
2023-12-18 15:48:00,0.0
2023-12-18 15:43:00,6820.0
2023-12-18 15:38:00,260.0
2023-12-18 15:33:00,6026.0
2023-12-18 15:28:00,11206.0
