Timestamp,NetworkIn
2023-12-18 16:43:00,400.0
2023-12-18 16:38:00,400.0
2023-12-18 16:33:00,400.0
2023-12-18 16:28:00,400.0
2023-12-18 16:23:00,522.0
2023-12-18 16:18:00,2128.0
2023-12-18 16:13:00,200.0
2023-12-18 16:08:00,0.0
2023-12-18 16:03:00,0.0
2023-12-18 15:58:00,0.0
2023-12-18 15:53:00,0.0
2023-12-18 15:48:00,0.0
2023-12-18 15:43:00,0.0
2023-12-18 15:38:00,200.0
2023-12-18 15:33:00,200.0
2023-12-18 15:28:00,400.0
2023-12-18 15:23:00,200.0
2023-12-18 15:18:00,400.0
2023-12-18 15:13:00,348.0
2023-12-18 15:08:00,171896.0
2023-12-18 15:03:00,171566.0
2023-12-18 14:58:00,167870.0
2023-12-18 14:53:00,172576.0
2023-12-18 14:48:00,172226.0
2023-12-18 14:43:00,164676.0
2023-12-18 14:38:00,178782.0
2023-12-18 14:33:00,37924.0
2023-12-18 14:28:00,30494.0
2023-12-18 14:23:00,30434.0
2023-12-18 14:18:00,24132.0
2023-12-18 14:13:00,30174.0
2023-12-18 14:08:00,30488.0
2023-12-18 14:03:00,30674.0
2023-12-18 13:58:00,30938.0
2023-12-18 13:53:00,31084.0
2023-12-18 13:48:00,30444.0
2023-12-18 13:43:00,30234.0
2023-12-18 13:38:00,30354.0
2023-12-18 13:33:00,23958.0
2023-12-18 13:28:00,23253.0
2023-12-18 13:23:00,29994.0
2023-12-18 13:18:00,30616.0
2023-12-18 13:13:00,30374.0
2023-12-18 13:08:00,30717.0
2023-12-18 13:03:00,24036.0
2023-12-18 12:58:00,30944.0
2023-12-18 12:53:00,31024.0
2023-12-18 12:48:00,31308.0
2023-12-18 12:43:00,50570.0
2023-12-18 12:38:00,33046.0
2023-12-18 12:33:00,30704.0
2023-12-18 12:28:00,30234.0
2023-12-18 12:23:00,33160.0
2023-12-18 12:18:00,30559.0
2023-12-18 12:13:00,30294.0
2023-12-18 12:08:00,30524.0
2023-12-18 12:03:00,30914.0
2023-12-18 11:58:00,30434.0
2023-12-18 11:53:00,30494.0
