Timestamp,NetworkOut
2023-12-18 20:39:00,36697.0
2023-12-18 20:34:00,38771.0
2023-12-18 20:29:00,35430.0
2023-12-18 20:24:00,41314.0
2023-12-18 20:19:00,120892.0
2023-12-18 20:14:00,34057.0
2023-12-18 20:09:00,61861.0
2023-12-18 20:04:00,37799.0
2023-12-18 19:59:00,35156.0
2023-12-18 19:54:00,33883.0
2023-12-18 19:49:00,44968.0
2023-12-18 19:44:00,33797.0
2023-12-18 19:39:00,39708.0
2023-12-18 19:34:00,34144.0
2023-12-18 19:29:00,35033.0
2023-12-18 19:24:00,40538.0
2023-12-18 19:19:00,45113.0
2023-12-18 19:14:00,34480.0
2023-12-18 19:09:00,35674.0
2023-12-18 19:04:00,37953.0
2023-12-18 18:59:00,35624.0
2023-12-18 18:54:00,33842.0
2023-12-18 18:49:00,45404.0
2023-12-18 18:44:00,33790.0
2023-12-18 18:39:00,38546.0
2023-12-18 18:34:00,38103.0
2023-12-18 18:29:00,111237.0
2023-12-18 18:24:00,33929.0
2023-12-18 18:19:00,135398.0
2023-12-18 18:14:00,46952.0
2023-12-18 18:09:00,38217.0
2023-12-18 18:04:00,103691.0
2023-12-18 17:59:00,201112.0
2023-12-18 17:54:00,51137.0
2023-12-18 17:49:00,47668.0
2023-12-18 17:44:00,138696.0
2023-12-18 17:39:00,14970.0
2023-12-18 17:34:00,16402.0
2023-12-18 17:29:00,306.0
2023-12-18 17:24:00,210.0
2023-12-18 17:19:00,156.0
2023-12-18 17:14:00,11334.0
2023-12-18 17:09:00,13040.0
2023-12-18 17:04:00,16818.0
2023-12-18 16:59:00,7624.0
2023-12-18 16:54:00,8928.0
2023-12-18 16:49:00,5618.0
2023-12-18 16:44:00,12920.0
2023-12-18 16:39:00,5026.0
2023-12-18 16:34:00,6296.0
2023-12-18 16:29:00,7472.0
2023-12-18 16:24:00,15946.0
2023-12-18 16:19:00,11158.0
2023-12-18 16:14:00,20360.0
2023-12-18 16:09:00,35471.0
2023-12-18 16:04:00,0.0
2023-12-18 15:59:00,0.0
2023-12-18 15:54:00,0.0
2023-12-18 15:49:00,0.0
2023-12-18 15:44:00,8724.0
2023-12-18 15:39:00,156.0
2023-12-18 15:34:00,26396.0
2023-12-18 15:29:00,10004.0
2023-12-18 15:24:00,2532.0
2023-12-18 15:19:00,1098.0
2023-12-18 15:14:00,6037.0
2023-12-18 15:09:00,107523.0
2023-12-18 15:04:00,107518.0
2023-12-18 14:59:00,104664.0
2023-12-18 14:54:00,111344.0
2023-12-18 14:49:00,108006.0
2023-12-18 14:44:00,111167.0
2023-12-18 14:39:00,118953.0
2023-12-18 14:34:00,118636.0
2023-12-18 14:29:00,34119.0
2023-12-18 14:24:00,183925.0
2023-12-18 14:19:00,37918.0
2023-12-18 14:14:00,33939.0
2023-12-18 14:09:00,38235.0
2023-12-18 14:04:00,37853.0
2023-12-18 13:59:00,34134.0
2023-12-18 13:54:00,34929.0
2023-12-18 13:49:00,37973.0
2023-12-18 13:44:00,34251.0
2023-12-18 13:39:00,37536.0
2023-12-18 13:34:00,39497.0
2023-12-18 13:29:00,33974.0
2023-12-18 13:24:00,34577.0
2023-12-18 13:19:00,40044.0
2023-12-18 13:14:00,34630.0
2023-12-18 13:09:00,38128.0
2023-12-18 13:04:00,38038.0
2023-12-18 12:59:00,34059.0
2023-12-18 12:54:00,34136.0
2023-12-18 12:49:00,172136.0
2023-12-18 12:44:00,211009.0
2023-12-18 12:39:00,202609.0
2023-12-18 12:34:00,37510.0
2023-12-18 12:29:00,33904.0
2023-12-18 12:24:00,33969.0
2023-12-18 12:19:00,38052.0
2023-12-18 12:14:00,44933.0
2023-12-18 12:09:00,36137.0
2023-12-18 12:04:00,37645.0
2023-12-18 11:59:00,34047.0
2023-12-18 11:54:00,33707.0
