Timestamp,NetworkOut
2023-12-18 19:34:00,27368.0
2023-12-18 19:29:00,27063.0
2023-12-18 19:24:00,27207.0
2023-12-18 19:19:00,26988.0
2023-12-18 19:14:00,27037.0
2023-12-18 19:09:00,27462.0
2023-12-18 19:04:00,27072.0
2023-12-18 18:59:00,27003.0
2023-12-18 18:54:00,26802.0
2023-12-18 18:49:00,27109.0
2023-12-18 18:44:00,26925.0
2023-12-18 18:39:00,21721.0
2023-12-18 18:34:00,27062.0
2023-12-18 18:29:00,28040.0
2023-12-18 18:24:00,27111.0
2023-12-18 18:19:00,28186.0
2023-12-18 18:14:00,27285.0
2023-12-18 18:09:00,25284.0
2023-12-18 18:04:00,33154.0
2023-12-18 17:59:00,27886.0
2023-12-18 17:54:00,27912.0
2023-12-18 17:49:00,27390.0
2023-12-18 17:44:00,3134.0
2023-12-18 17:39:00,774.0
2023-12-18 17:34:00,102.0
2023-12-18 17:29:00,102.0
2023-12-18 17:24:00,102.0
2023-12-18 17:19:00,102.0
2023-12-18 17:14:00,0.0
2023-12-18 17:09:00,204.0
2023-12-18 17:04:00,204.0
2023-12-18 16:59:00,204.0
2023-12-18 16:54:00,0.0
2023-12-18 16:49:00,102.0
2023-12-18 16:44:00,204.0
2023-12-18 16:39:00,204.0
2023-12-18 16:34:00,204.0
2023-12-18 16:29:00,204.0
2023-12-18 16:24:00,266.0
2023-12-18 16:19:00,2142.0
2023-12-18 16:14:00,102.0
2023-12-18 16:09:00,0.0
2023-12-18 16:04:00,0.0
2023-12-18 15:59:00,0.0
2023-12-18 15:54:00,0.0
2023-12-18 15:49:00,0.0
2023-12-18 15:44:00,0.0
2023-12-18 15:39:00,102.0
2023-12-18 15:34:00,102.0
2023-12-18 15:29:00,270.0
2023-12-18 15:24:00,102.0
2023-12-18 15:19:00,204.0
2023-12-18 15:14:00,204.0
2023-12-18 15:09:00,97237.0
2023-12-18 15:04:00,96970.0
2023-12-18 14:59:00,97662.0
2023-12-18 14:54:00,97667.0
2023-12-18 14:49:00,97704.0
2023-12-18 14:44:00,93517.0
2023-12-18 14:39:00,103749.0
2023-12-18 14:34:00,34078.0
2023-12-18 14:29:00,27627.0
2023-12-18 14:24:00,27522.0
2023-12-18 14:19:00,22426.0
2023-12-18 14:14:00,27458.0
2023-12-18 14:09:00,27658.0
2023-12-18 14:04:00,28069.0
2023-12-18 13:59:00,28282.0
2023-12-18 13:54:00,28134.0
2023-12-18 13:49:00,27423.0
2023-12-18 13:44:00,27447.0
2023-12-18 13:39:00,27455.0
2023-12-18 13:34:00,22669.0
2023-12-18 13:29:00,21715.0
2023-12-18 13:24:00,27276.0
2023-12-18 13:19:00,27846.0
2023-12-18 13:14:00,27496.0
2023-12-18 13:09:00,27512.0
2023-12-18 13:04:00,18986.0
2023-12-18 12:59:00,28122.0
2023-12-18 12:54:00,28320.0
2023-12-18 12:49:00,28622.0
2023-12-18 12:44:00,165490.0
2023-12-18 12:39:00,30300.0
2023-12-18 12:34:00,27703.0
2023-12-18 12:29:00,27308.0
2023-12-18 12:24:00,29741.0
2023-12-18 12:19:00,27261.0
2023-12-18 12:14:00,27236.0
2023-12-18 12:09:00,27450.0
2023-12-18 12:04:00,27734.0
2023-12-18 11:59:00,27126.0
2023-12-18 11:54:00,27299.0
