Timestamp,NetworkIn
2023-12-18 23:23:00,37646.4
2023-12-18 23:18:00,42196.6
2023-12-18 23:13:00,36143.8
2023-12-18 23:08:00,39257.4
2023-12-18 23:03:00,41153.6
2023-12-18 22:58:00,37872.8
2023-12-18 22:53:00,39530.6
2023-12-18 22:48:00,40773.6
2023-12-18 22:43:00,36237.2
2023-12-18 22:38:00,40811.6
2023-12-18 22:33:00,42283.8
2023-12-18 22:28:00,37771.8
2023-12-18 22:23:00,39653.2
2023-12-18 22:18:00,40984.0
2023-12-18 22:13:00,36430.6
2023-12-18 22:08:00,40522.4
2023-12-18 22:03:00,40751.6
2023-12-18 21:58:00,37827.8
2023-12-18 21:53:00,95674.0
2023-12-18 21:48:00,41269.8
2023-12-18 21:43:00,36449.0
2023-12-18 21:38:00,43871.6
2023-12-18 21:33:00,45128.4
2023-12-18 21:28:00,41888.4
2023-12-18 21:23:00,38678.8
2023-12-18 21:18:00,42239.6
2023-12-18 21:13:00,36586.2
2023-12-18 21:08:00,41834.2
2023-12-18 21:03:00,41414.0
2023-12-18 20:58:00,39201.8
2023-12-18 20:53:00,39593.6
2023-12-18 20:48:00,40727.4
2023-12-18 20:43:00,36435.4
2023-12-18 20:38:00,40956.4
2023-12-18 20:33:00,39952.8
2023-12-18 20:28:00,40911.4
2023-12-18 20:23:00,40219.4
2023-12-18 20:18:00,147003.4
2023-12-18 20:13:00,37173.8
2023-12-18 20:08:00,42199.8
2023-12-18 20:03:00,41504.8
2023-12-18 19:58:00,38449.6
2023-12-18 19:53:00,38922.8
2023-12-18 19:48:00,40574.4
2023-12-18 19:43:00,34943.8
2023-12-18 19:38:00,39538.0
2023-12-18 19:33:00,41190.2
2023-12-18 19:28:00,38067.8
2023-12-18 19:23:00,40407.6
2023-12-18 19:18:00,42299.6
2023-12-18 19:13:00,36614.8
2023-12-18 19:08:00,41692.6
2023-12-18 19:03:00,40799.0
2023-12-18 18:58:00,38100.8
2023-12-18 18:53:00,39310.2
2023-12-18 18:48:00,40921.8
2023-12-18 18:43:00,36933.2
2023-12-18 18:38:00,28412.6
2023-12-18 18:33:00,9907.8
2023-12-18 18:28:00,3166460.6
2023-12-18 18:23:00,5487.6
2023-12-18 18:18:00,624.4
2023-12-18 18:13:00,20162.4
2023-12-18 18:08:00,6024.0
2023-12-18 18:03:00,2626.4
2023-12-18 17:58:00,35713.6
2023-12-18 17:53:00,1724.0
2023-12-18 17:48:00,280.0
2023-12-18 17:43:00,2312.0
2023-12-18 17:38:00,2643.2
2023-12-18 17:33:00,5840.8
2023-12-18 17:28:00,1066.6
2023-12-18 17:23:00,12.0
2023-12-18 17:18:00,0.0
2023-12-18 17:13:00,12.0
2023-12-18 17:08:00,24.0
2023-12-18 17:03:00,12.0
2023-12-18 16:58:00,24.0
2023-12-18 16:53:00,639.2
2023-12-18 16:48:00,67.6
2023-12-18 16:43:00,48.0
2023-12-18 16:38:00,12.0
2023-12-18 16:33:00,38.8
2023-12-18 16:28:00,14.8
2023-12-18 16:23:00,24.4
2023-12-18 16:18:00,12.0
2023-12-18 16:13:00,0.0
2023-12-18 16:08:00,256.2
2023-12-18 16:03:00,59.2
2023-12-18 15:58:00,0.0
2023-12-18 15:53:00,460.6
2023-12-18 15:48:00,24.0
2023-12-18 15:43:00,1401.2
2023-12-18 15:38:00,5058.0
2023-12-18 15:33:00,1934.8
2023-12-18 15:28:00,240.0
2023-12-18 15:23:00,1296.6
2023-12-18 15:18:00,698.2
2023-12-18 15:13:00,909.4
2023-12-18 15:08:00,30700.0
2023-12-18 15:03:00,42715.6
2023-12-18 14:58:00,39578.4
2023-12-18 14:53:00,35531.6
2023-12-18 14:48:00,51826.4
2023-12-18 14:43:00,37626.2
2023-12-18 14:38:00,39804.6
2023-12-18 14:33:00,40601.4
2023-12-18 14:28:00,91515.6
2023-12-18 14:23:00,2792539.0
2023-12-18 14:18:00,40627.8
2023-12-18 14:13:00,37929.6
2023-12-18 14:08:00,36388.6
2023-12-18 14:03:00,37815.6
2023-12-18 13:58:00,39712.2
2023-12-18 13:53:00,37464.0
2023-12-18 13:48:00,38976.2
2023-12-18 13:43:00,37745.2
2023-12-18 13:38:00,36308.6
2023-12-18 13:33:00,39526.8
2023-12-18 13:28:00,41381.2
2023-12-18 13:23:00,37248.2
2023-12-18 13:18:00,43802.8
2023-12-18 13:13:00,41712.2
2023-12-18 13:08:00,40881.4
2023-12-18 13:03:00,40210.4
2023-12-18 12:58:00,43372.6
2023-12-18 12:53:00,36040.6
2023-12-18 12:48:00,45112.6
2023-12-18 12:43:00,42704.8
2023-12-18 12:38:00,45738.4
2023-12-18 12:33:00,38038.8
2023-12-18 12:28:00,39120.8
2023-12-18 12:23:00,34769.8
2023-12-18 12:18:00,41191.0
2023-12-18 12:13:00,46376.2
2023-12-18 12:08:00,40422.8
2023-12-18 12:03:00,37509.6
2023-12-18 11:58:00,39298.6
2023-12-18 11:53:00,33584.8
